h3_id,demand_pressure,dispatch_orders,mean_duration_min
88411c1485fffff,39.95,1044.0,23.06800766283525
88411ca8c5fffff,73.35000000000002,1167.0,20.373607540702658
88411c02e3fffff,11.200000000000001,260.0,18.423076923076923
88411c30d3fffff,37.550000000000004,659.0,17.655538694992412
88411c16d7fffff,63.24999999999999,2175.0,19.391724137931035
88411cc6b3fffff,0.0,101.0,8.702970297029703
88411c06d5fffff,35.15,660.0,20.166666666666668
88411c1a8dfffff,9.5,93.0,11.634408602150538
88411c1ac9fffff,2.6999999999999997,47.0,12.446808510638299
88411ca0a7fffff,206.45000000000002,3727.0,20.567480547357125
88411c14c1fffff,79.99999999999999,2449.0,19.9289505920784
88411caaa1fffff,0.05,1.0,19.0
88411c0699fffff,33.800000000000004,1294.0,25.653786707882535
88411ca88bfffff,19.05,53.0,13.547169811320755
88411c3a91fffff,0.15,42.0,18.88095238095238
88411c169bfffff,98.40000000000002,2865.0,19.030366492146598
88411c3097fffff,150.35,1845.0,15.559349593495934
88411c3a93fffff,19.1,104.0,19.701923076923077
88411c069bfffff,49.050000000000004,1517.0,24.188529993408043
88411c1487fffff,19.500000000000004,274.0,18.861313868613138
88411caa67fffff,47.29999999999999,3250.0,21.742461538461537
88411c0485fffff,3.45,801.0,14.123595505617978
88411cae59fffff,9.0,744.0,23.688172043010752
88411ca889fffff,6.4,114.0,15.052631578947368
88411ca851fffff,0.1,2.0,37.5
88411c3667fffff,0.0,13.0,20.692307692307693
88411c12a9fffff,5.15,52.0,15.307692307692308
88411c0059fffff,109.9,1037.0,18.83606557377049
88411c044bfffff,16.85,178.0,17.3876404494382
88411c323bfffff,22.700000000000006,890.0,16.96067415730337
88411c2239fffff,11.950000000000001,89.0,22.50561797752809
88411ca817fffff,9.45,222.0,14.765765765765765
88411c362dfffff,0.0,115.0,19.14782608695652
88411c0235fffff,160.75000000000003,1435.0,15.87177700348432
88411c3025fffff,83.15,297.0,19.34006734006734
88411ca0a5fffff,91.25000000000001,3632.0,16.917951541850222
88411cac09fffff,72.39999999999999,3400.0,16.474117647058822
